LOCATION,River MILE,SPP,Species Name,SDATE,Year,Season,SEX,Length(mm),Weight(g),Moisture(%),Lipid(%),Total PCB(ppm),Lipid PCB(ppm)= Total PCB/Lipid (%),OverLimit
CATSKILL VICINITY,113,CHC,Catfish (channel),20050531,2005,Spring,M,431,712,73.6,13.8,7.34,53.188,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20060605,2006,Summer,F,565,2280,81.1,9.57,6.06,63.323,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20090619,2009,Summer,F,443,1000,76.1,6.4,5.636,88.063,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20060605,2006,Summer,F,611,2624,73.2,8.39,4.15,49.464,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20090619,2009,Summer,M,479,1008,79.9,4.43,4.036,91.106,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20090619,2009,Summer,M,395,582,77.6,6.07,3.636,59.901,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20040511,2004,Spring,U,594,2590,72.1,6.81,3.08,45.228,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20040527,2004,Spring,U,386,576,74.4,13.5,3.08,22.815,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20060605,2006,Summer,M,480,1184,78.2,8.27,3.03,36.638,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20060605,2006,Summer,M,468,928,64.5,7.29,2.85,39.095,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20070524,2007,Spring,M,423,730,74,8.03,2.682,33.4,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20050531,2005,Spring,M,462,1058,75,8.7,2.66,30.575,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20110527,2011,Spring,M,492,1274,80.8,4.38,2.61,59.589,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20060605,2006,Summer,M,409,648,73.8,8.43,2.5,29.656,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20110527,2011,Spring,M,413,694,76.6,6.63,2.27,34.238,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20090619,2009,Summer,M,445,830,79.3,2.97,2.246,75.623,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20070524,2007,Spring,M,429,686,68.6,10.7,2.212,20.673,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20060605,2006,Summer,F,391,460,77.9,2.93,2.113,72.116,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20060605,2006,Summer,F,465,1182,70.3,7.79,2.1,26.958,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20050531,2005,Spring,M,364,376,81.2,3.05,2.088,68.459,Yes
CATSKILL VICINITY,113,CHC,Catfish (channel),20050531,2005,Spring,M,464,1164,70,11.5,1.75,15.217,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20090619,2009,Summer,M,363,398,80.5,2.55,1.686,66.118,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20090619,2009,Summer,F,406,594,77.1,3.71,1.686,45.445,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20090619,2009,Summer,M,332,322,76,5.47,1.506,27.532,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20090619,2009,Summer,M,416,544,76.5,6.87,1.426,20.757,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20090619,2009,Summer,M,410,578,75.9,7.68,1.356,17.656,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20050531,2005,Spring,M,481,1276,73.7,7.98,1.34,16.792,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20050531,2005,Spring,M,354,392,80.3,2.36,1.299,55.042,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20090619,2009,Summer,M,404,622,73,7.63,1.296,16.986,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20050531,2005,Spring,M,399,618,80.2,2.97,1.21,40.741,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20050531,2005,Spring,M,403,566,80.1,4.34,1.169,26.935,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20040527,2004,Spring,U,368,444,79.6,1.68,1.1,65.476,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20110527,2011,Spring,F,377,516,74.3,7.95,1.084,13.635,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20090619,2009,Summer,M,421,598,79.4,8.12,0.998,12.291,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20070524,2007,Spring,M,404,752,72.2,10.6,0.982,9.264,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20070524,2007,Spring,M,401,534,79.4,2.36,0.956,40.508,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20050531,2005,Spring,F,345,392,78.9,3.55,0.95,26.761,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20100525,2010,Spring,F,392,542,80.2,7.93,0.95,11.98,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20050531,2005,Spring,M,396,636,71.1,8.26,0.91,11.017,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20070524,2007,Spring,M,395,516,78.3,3.01,0.892,29.635,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20100525,2010,Spring,M,413,674,80.7,3.04,0.77,25.329,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20100525,2010,Spring,F,441,776,80.4,2.59,0.576,22.239,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20110527,2011,Spring,M,373,438,81.8,1.19,0.483,40.588,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20060605,2006,Summer,F,398,546,80.1,1.62,0.467,28.827,No
CATSKILL VICINITY,113,CHC,Catfish (channel),20110527,2011,Spring,M,289,234,85.2,0.855,0.25,29.24,No
CATSKILL VICINITY,113,STB,Striped Bass,20010605,2001,Summer,M,680,2906,77.8,0.73,1.551,212.466,No
CATSKILL VICINITY,113,STB,Striped Bass,20010605,2001,Summer,M,716,2932,79.1,0.69,0.67,97.101,No
CATSKILL VICINITY,113,STB,Striped Bass,20010605,2001,Summer,F,680,3540,75.9,2.42,1.44,59.504,No
CATSKILL VICINITY,113,STB,Striped Bass,20010605,2001,Summer,F,787,5220,78.8,5.04,0.947,18.79,No
CATSKILL VICINITY,113,STB,Striped Bass,20010605,2001,Summer,M,842,5840,74.4,4.21,1.75,41.568,No
CATSKILL VICINITY,113,STB,Striped Bass,20010605,2001,Summer,M,922,7258,79.7,1.69,3.46,204.734,Yes
CATSKILL VICINITY,113,STB,Striped Bass,20020507,2002,Spring,M,447,1000,75.8,3.6,0.81,22.5,No
CATSKILL VICINITY,113,STB,Striped Bass,20020507,2002,Spring,M,476,1100,77.8,1.14,1.08,94.737,No
CATSKILL VICINITY,113,STB,Striped Bass,20020507,2002,Spring,M,500,1200,77.3,0.61,1.129,185.082,No
CATSKILL VICINITY,113,STB,Striped Bass,20020507,2002,Spring,M,545,1600,74.6,3.85,0.956,24.831,No
CATSKILL VICINITY,113,STB,Striped Bass,20020507,2002,Spring,M,625,2250,75,3.18,2.15,67.61,Yes
CATSKILL VICINITY,113,STB,Striped Bass,20020507,2002,Spring,M,636,2800,75.4,2.59,1.4,54.054,No
CATSKILL VICINITY,113,STB,Striped Bass,20020507,2002,Spring,M,660,2820,77,2.59,0.856,33.05,No
CATSKILL VICINITY,113,STB,Striped Bass,20020507,2002,Spring,M,666,3050,71.4,10.9,1.61,14.771,No
CATSKILL VICINITY,113,STB,Striped Bass,20020507,2002,Spring,M,646,3200,69.6,7.85,1.81,23.057,No
CATSKILL VICINITY,113,STB,Striped Bass,20020507,2002,Spring,M,670,3520,72.8,2.06,1.41,68.447,No
CATSKILL VICINITY,113,STB,Striped Bass,20020507,2002,Spring,M,700,3780,72.5,6.69,1.39,20.777,No
CATSKILL VICINITY,113,STB,Striped Bass,20020507,2002,Spring,M,750,3900,74.2,0.9,0.544,60.444,No
CATSKILL VICINITY,113,STB,Striped Bass,20020507,2002,Spring,F,740,3900,77.9,0.66,0.4,60.606,No
CATSKILL VICINITY,113,STB,Striped Bass,20020507,2002,Spring,F,790,5000,75.4,2.51,0.461,18.367,No
CATSKILL VICINITY,113,STB,Striped Bass,20020507,2002,Spring,F,814,5540,71.3,2.89,0.41,14.187,No
CATSKILL VICINITY,113,STB,Striped Bass,20020507,2002,Spring,F,847,6700,76.6,2.01,0.495,24.627,No
CATSKILL VICINITY,113,STB,Striped Bass,20030521,2003,Spring,M,500,1204,78.5,0.49,0.314,64.082,No
CATSKILL VICINITY,113,STB,Striped Bass,20030521,2003,Spring,F,914,7600,74.9,3.8,1.998,52.579,No
CATSKILL VICINITY,113,STB,Striped Bass,20030528,2003,Spring,M,540,1440,78.3,1.63,0.847,51.963,No
CATSKILL VICINITY,113,STB,Striped Bass,20030528,2003,Spring,M,630,2240,77.5,0.79,0.688,87.089,No
CATSKILL VICINITY,113,STB,Striped Bass,20030528,2003,Spring,F,780,4900,76.9,3.05,0.261,8.557,No
CATSKILL VICINITY,113,STB,Striped Bass,20030529,2003,Spring,M,630,2240,77.4,1.19,0.396,33.277,No
CATSKILL VICINITY,113,STB,Striped Bass,20030529,2003,Spring,M,727,3240,77.8,0.87,0.621,71.379,No
CATSKILL VICINITY,113,STB,Striped Bass,20030529,2003,Spring,M,680,3340,71.7,8.79,5.34,60.751,Yes
CATSKILL VICINITY,113,STB,Striped Bass,20030529,2003,Spring,F,786,5000,73.5,8.62,1.04,12.065,No
CATSKILL VICINITY,113,STB,Striped Bass,20030529,2003,Spring,M,856,6180,76.1,2.75,1.23,44.727,No
CATSKILL VICINITY,113,STB,Striped Bass,20030529,2003,Spring,F,876,8200,76.9,3.72,0.471,12.661,No
CATSKILL VICINITY,113,STB,Striped Bass,20030529,2003,Spring,F,967,11450,74.7,7.4,1.07,14.459,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,M,482,1024,75.8,4.6,2.16,46.957,Yes
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,M,490,1098,79.6,1.56,0.393,25.192,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,M,477,1164,78.4,2.38,2.31,97.059,Yes
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,M,496,1214,76.3,4.6,0.462,10.043,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,M,499,1324,76.9,2.5,0.62,24.8,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,M,518,1422,77,4.51,0.709,15.721,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,M,526,1448,76.5,3.86,0.697,18.057,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,M,543,1706,74.5,5.71,1.01,17.688,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,M,542,1770,71.9,8.71,0.611,7.015,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,M,534,1786,78,3.01,0.551,18.306,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,M,591,2268,74,4.38,1.3,29.68,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,M,626,2534,76.7,3.48,0.577,16.58,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,M,623,2640,78.2,2.48,0.531,21.411,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,M,624,2648,74.7,4.67,0.82,17.559,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,M,632,2716,76.4,4.83,0.535,11.077,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,M,697,3256,77.5,2.79,0.361,12.939,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,M,792,5510,76.3,4.5,0.529,11.756,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,F,851,7850,75.8,4.33,0.99,22.864,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,F,851,7910,78,3.34,0.548,16.407,No
CATSKILL VICINITY,113,STB,Striped Bass,20040511,2004,Spring,F,920,9500,74.3,3.52,0.343,9.744,No
CATSKILL VICINITY,113,STB,Striped Bass,20050505,2005,Spring,M,492,1260,74.5,2.49,0.262,10.522,No
CATSKILL VICINITY,113,STB,Striped Bass,20050505,2005,Spring,M,492,1260,76.5,3.61,1.41,39.058,No
CATSKILL VICINITY,113,STB,Striped Bass,20050505,2005,Spring,M,496,1280,75.8,3.33,2.22,66.667,Yes
CATSKILL VICINITY,113,STB,Striped Bass,20050505,2005,Spring,M,500,1280,74.6,5.45,0.95,17.431,No
CATSKILL VICINITY,113,STB,Striped Bass,20050505,2005,Spring,M,515,1360,76.4,1.45,0.158,10.897,No
CATSKILL VICINITY,113,STB,Striped Bass,20050505,2005,Spring,M,542,1520,75.9,1.88,0.278,14.787,No
CATSKILL VICINITY,113,STB,Striped Bass,20050505,2005,Spring,M,534,1560,77.4,1.59,0.204,12.83,No
CATSKILL VICINITY,113,STB,Striped Bass,20050505,2005,Spring,M,548,1720,77.9,1.5,0.75,50,No
CATSKILL VICINITY,113,STB,Striped Bass,20050505,2005,Spring,F,719,3980,75.7,3.56,0.351,9.86,No
CATSKILL VICINITY,113,STB,Striped Bass,20050505,2005,Spring,M,770,4060,68.8,11.8,1.93,16.356,No
CATSKILL VICINITY,113,STB,Striped Bass,20050505,2005,Spring,F,792,4460,77.5,0.94,0.095,10.106,No
CATSKILL VICINITY,113,STB,Striped Bass,20050505,2005,Spring,M,837,6800,71.5,8.23,0.74,8.991,No
CATSKILL VICINITY,113,STB,Striped Bass,20050505,2005,Spring,F,993,12500,72.3,8.22,0.525,6.387,No
CATSKILL VICINITY,113,STB,Striped Bass,20050505,2005,Spring,F,1040,16100,77.5,2.52,0.513,20.357,No
CATSKILL VICINITY,113,STB,Striped Bass,20050523,2005,Spring,M,540,1390,78.6,1.04,0.506,48.654,No
CATSKILL VICINITY,113,STB,Striped Bass,20050523,2005,Spring,M,556,1600,76.5,2.82,1.633,57.908,No
CATSKILL VICINITY,113,STB,Striped Bass,20050523,2005,Spring,M,555,1640,78.9,0.53,0.282,53.208,No
CATSKILL VICINITY,113,STB,Striped Bass,20050523,2005,Spring,M,555,1660,80.3,0.24,0.201,83.75,No
CATSKILL VICINITY,113,STB,Striped Bass,20050523,2005,Spring,M,641,2600,79.6,0.64,0.546,85.313,No
CATSKILL VICINITY,113,STB,Striped Bass,20050523,2005,Spring,M,645,2680,78.8,0.71,0.155,21.831,No
CATSKILL VICINITY,113,STB,Striped Bass,20050523,2005,Spring,F,804,6060,79.3,0.71,0.091,12.817,No
CATSKILL VICINITY,113,STB,Striped Bass,20050523,2005,Spring,F,826,6400,78.6,1.23,0.077,6.26,No
CATSKILL VICINITY,113,STB,Striped Bass,20050523,2005,Spring,U,808,6540,77.6,2.48,0.155,6.25,No
CATSKILL VICINITY,113,STB,Striped Bass,20050523,2005,Spring,F,832,6580,75.3,3.52,0.89,25.284,No
CATSKILL VICINITY,113,STB,Striped Bass,20050523,2005,Spring,F,827,6700,76,4.39,0.164,3.736,No
CATSKILL VICINITY,113,STB,Striped Bass,20050523,2005,Spring,F,910,7240,79,0.58,0.076,13.103,No
CATSKILL VICINITY,113,STB,Striped Bass,20050523,2005,Spring,F,895,7400,77.7,2.16,0.27,12.5,No
CATSKILL VICINITY,113,STB,Striped Bass,20050523,2005,Spring,F,895,7820,77.7,0.74,0.219,29.595,No
CATSKILL VICINITY,113,STB,Striped Bass,20050526,2005,Spring,M,502,1120,77.5,0.58,0.354,61.034,No
CATSKILL VICINITY,113,STB,Striped Bass,20050526,2005,Spring,M,540,1200,74.7,6.32,1.21,19.146,No
CATSKILL VICINITY,113,STB,Striped Bass,20050526,2005,Spring,M,593,1380,78.1,1.05,0.687,65.429,No
CATSKILL VICINITY,113,STB,Striped Bass,20050526,2005,Spring,M,510,1380,76.2,3.24,1.59,49.074,No
CATSKILL VICINITY,113,STB,Striped Bass,20050526,2005,Spring,M,552,1540,78.2,0.85,0.215,25.294,No
CATSKILL VICINITY,113,STB,Striped Bass,20050526,2005,Spring,M,555,1580,78.8,0.62,0.363,58.548,No
CATSKILL VICINITY,113,STB,Striped Bass,20050526,2005,Spring,M,575,1720,76,2.25,0.626,27.822,No
CATSKILL VICINITY,113,STB,Striped Bass,20050526,2005,Spring,M,590,1840,79.5,0.49,0.305,62.245,No
CATSKILL VICINITY,113,STB,Striped Bass,20050526,2005,Spring,M,550,1840,79.2,0.47,1.062,225.957,No
CATSKILL VICINITY,113,STB,Striped Bass,20050526,2005,Spring,M,646,2480,78.2,1,0.651,65.1,No
CATSKILL VICINITY,113,STB,Striped Bass,20050526,2005,Spring,M,642,2500,78.8,0.37,0.635,171.622,No
CATSKILL VICINITY,113,STB,Striped Bass,20050526,2005,Spring,M,680,3340,78.8,1.47,1.229,83.605,No
CATSKILL VICINITY,113,STB,Striped Bass,20060506,2006,Spring,F,809,5640,75.2,4.37,0.395,9.039,No
CATSKILL VICINITY,113,STB,Striped Bass,20060506,2006,Spring,F,899,8540,76.7,5.2,0.233,4.481,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,M,465,1000,80,0.28,0.289,103.214,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,M,498,1150,79.2,0.36,0.111,30.833,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,M,541,1350,77.8,0.66,0.405,61.364,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,M,525,1580,76.8,0.68,0.68,100,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,M,517,1600,78.1,0.74,1.1,148.649,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,M,538,1700,77.5,1.38,0.42,30.435,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,M,571,1800,80.4,1.28,0.32,25,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,M,571,1800,79.5,0.41,0.415,101.22,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,M,577,1900,76.9,1.44,0.386,26.806,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,M,593,2100,78.3,0.47,0.123,26.17,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,M,635,2800,79,2.39,1.481,61.967,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,M,651,2850,77.6,2.29,0.742,32.402,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,M,691,3025,75.3,1.57,0.305,19.427,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,M,686,3200,77.7,1.5,0.366,24.4,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,M,766,4700,75.3,4.56,0.58,12.719,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,F,781,6050,77.6,2.22,0.58,26.126,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,F,889,7700,78,0.88,0.101,11.477,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,F,865,7800,74.7,4.39,0.265,6.036,No
CATSKILL VICINITY,113,STB,Striped Bass,20070524,2007,Spring,F,965,11200,72.1,6.39,0.612,9.577,No
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,M,470,1000,75.5,7.59,2.81,37.022,Yes
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,M,481,1000,77.8,2.64,0.351,13.295,No
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,F,575,2520,75.4,5.63,0.469,8.33,No
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,M,626,2610,76.3,4.98,0.854,17.149,No
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,M,619,2700,77.8,3.15,2.22,70.476,Yes
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,M,625,2700,75.2,4.66,0.826,17.725,No
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,M,640,2800,73.1,6.13,0.796,12.985,No
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,M,666,3100,73.5,5.5,5.2,94.545,Yes
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,M,695,3260,77.8,2.3,0.73,31.739,No
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,M,729,3700,73.8,5.65,0.545,9.646,No
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,M,720,4060,72.6,7.59,1.47,19.368,No
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,M,720,4360,70.6,11.4,0.575,5.044,No
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,F,745,4580,76.9,5.04,0.545,10.813,No
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,F,770,4640,75.4,5.38,0.393,7.305,No
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,M,791,5660,77.3,1.4,1.055,75.357,No
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,F,805,5780,75.1,6.74,0.445,6.602,No
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,F,850,6280,74.8,5.08,0.449,8.839,No
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,F,894,7500,78.3,2.96,0.335,11.318,No
CATSKILL VICINITY,113,STB,Striped Bass,20080513,2008,Spring,F,885,8400,71,9.88,0.66,6.68,No
CATSKILL VICINITY,113,STB,Striped Bass,20080514,2008,Spring,F,871,8000,72.9,10.7,0.504,4.71,No
CATSKILL VICINITY,113,STB,Striped Bass,20090511,2009,Spring,M,530,1200,78.4,0.98,0.267,27.245,No
CATSKILL VICINITY,113,STB,Striped Bass,20090511,2009,Spring,M,485,1280,74.3,3.23,1.095,33.901,No
CATSKILL VICINITY,113,STB,Striped Bass,20090511,2009,Spring,M,525,1580,77,1.07,0.461,43.084,No
CATSKILL VICINITY,113,STB,Striped Bass,20090511,2009,Spring,M,558,1910,77.7,0.83,0.601,72.41,No
CATSKILL VICINITY,113,STB,Striped Bass,20090511,2009,Spring,M,596,2020,78.5,0.82,0.299,36.463,No
CATSKILL VICINITY,113,STB,Striped Bass,20090511,2009,Spring,M,650,2640,79.2,0.32,0.157,49.063,No
CATSKILL VICINITY,113,STB,Striped Bass,20090511,2009,Spring,F,630,2910,75.5,4.16,1.498,36.01,No
CATSKILL VICINITY,113,STB,Striped Bass,20090511,2009,Spring,M,785,5020,76.6,0.76,0.232,30.526,No
CATSKILL VICINITY,113,STB,Striped Bass,20090511,2009,Spring,F,831,6710,73.6,5.7,0.357,6.263,No
CATSKILL VICINITY,113,STB,Striped Bass,20090511,2009,Spring,F,835,7080,77,0.55,0.013,2.364,No
CATSKILL VICINITY,113,STB,Striped Bass,20090515,2009,Spring,M,481,1100,80.6,0.31,0.057,18.387,No
CATSKILL VICINITY,113,STB,Striped Bass,20090515,2009,Spring,M,575,2125,75.3,2.17,1.097,50.553,No
CATSKILL VICINITY,113,STB,Striped Bass,20090515,2009,Spring,M,679,3425,78.9,0.75,0.339,45.2,No
CATSKILL VICINITY,113,STB,Striped Bass,20090515,2009,Spring,M,663,3500,74.4,1.94,0.291,15,No
CATSKILL VICINITY,113,STB,Striped Bass,20090515,2009,Spring,M,698,3800,78.4,0.51,0.15,29.412,No
CATSKILL VICINITY,113,STB,Striped Bass,20090515,2009,Spring,M,701,3800,76.3,2.52,0.168,6.667,No
CATSKILL VICINITY,113,STB,Striped Bass,20090515,2009,Spring,F,722,4375,79.4,1.03,0.107,10.388,No
CATSKILL VICINITY,113,STB,Striped Bass,20090515,2009,Spring,F,784,5500,77.8,1.03,0.086,8.35,No
CATSKILL VICINITY,113,STB,Striped Bass,20090515,2009,Spring,F,817,5900,80.5,0.68,0.049,7.206,No
CATSKILL VICINITY,113,STB,Striped Bass,20090515,2009,Spring,F,855,7225,79,0.92,0.064,6.957,No
CATSKILL VICINITY,113,STB,Striped Bass,20100510,2010,Spring,M,509,1325,80.1,0.736,0.176,23.913,No
CATSKILL VICINITY,113,STB,Striped Bass,20100510,2010,Spring,M,515,1390,80.9,0.619,0.289,46.688,No
CATSKILL VICINITY,113,STB,Striped Bass,20100510,2010,Spring,M,525,1480,80.2,0.414,0.375,90.58,No
CATSKILL VICINITY,113,STB,Striped Bass,20100510,2010,Spring,M,535,1500,80.3,0.34,0.151,44.412,No
CATSKILL VICINITY,113,STB,Striped Bass,20100510,2010,Spring,M,589,1950,80.1,0.531,0.215,40.49,No
CATSKILL VICINITY,113,STB,Striped Bass,20100510,2010,Spring,M,580,2010,79.9,0.35,0.047,13.429,No
CATSKILL VICINITY,113,STB,Striped Bass,20100510,2010,Spring,M,621,2675,78.9,0.456,0.059,12.939,No
CATSKILL VICINITY,113,STB,Striped Bass,20100510,2010,Spring,M,648,2850,80.7,0.448,0.073,16.295,No
CATSKILL VICINITY,113,STB,Striped Bass,20100510,2010,Spring,M,657,3000,79.4,0.401,0.12,29.925,No
CATSKILL VICINITY,113,STB,Striped Bass,20100510,2010,Spring,F,699,4140,79.7,0.71,0.036,5.07,No
CATSKILL VICINITY,113,STB,Striped Bass,20100510,2010,Spring,F,710,4200,77.4,1.92,0.553,28.802,No
CATSKILL VICINITY,113,STB,Striped Bass,20100510,2010,Spring,M,766,4560,74.2,3.3,0.327,9.909,No
CATSKILL VICINITY,113,STB,Striped Bass,20100510,2010,Spring,M,804,5240,77.1,0.42,0.039,9.286,No
CATSKILL VICINITY,113,STB,Striped Bass,20100510,2010,Spring,F,885,8225,80.5,0.561,0.01,1.783,No
CATSKILL VICINITY,113,STB,Striped Bass,20100510,2010,Spring,F,857,8250,78.5,1.63,0.175,10.736,No
CATSKILL VICINITY,113,STB,Striped Bass,20100511,2010,Spring,M,538,1675,78,1.14,1.02,89.474,No
CATSKILL VICINITY,113,STB,Striped Bass,20100511,2010,Spring,M,644,3340,80.6,0.648,0.126,19.444,No
CATSKILL VICINITY,113,STB,Striped Bass,20100511,2010,Spring,M,666,3380,78.5,0.316,0.068,21.519,No
CATSKILL VICINITY,113,STB,Striped Bass,20100511,2010,Spring,M,745,4050,80.5,0.482,0.088,18.257,No
CATSKILL VICINITY,113,STB,Striped Bass,20100512,2010,Spring,M,688,3340,77.4,0.398,0.094,23.618,No
CATSKILL VICINITY,113,STB,Striped Bass,20110524,2011,Spring,M,457,760,80.2,0.306,0.473,154.575,No
CATSKILL VICINITY,113,STB,Striped Bass,20110524,2011,Spring,M,465,890,76.1,2,0.959,47.95,No
CATSKILL VICINITY,113,STB,Striped Bass,20110524,2011,Spring,M,465,1000,75.8,2.47,0.168,6.802,No
CATSKILL VICINITY,113,STB,Striped Bass,20110524,2011,Spring,M,471,1200,75.9,0.883,0.666,75.425,No
CATSKILL VICINITY,113,STB,Striped Bass,20110524,2011,Spring,M,527,1380,79.1,1.09,1.033,94.771,No
CATSKILL VICINITY,113,STB,Striped Bass,20110524,2011,Spring,M,520,1400,76.9,2.01,0.313,15.572,No
CATSKILL VICINITY,113,STB,Striped Bass,20110524,2011,Spring,M,580,2000,79.9,1.12,0.205,18.304,No
CATSKILL VICINITY,113,STB,Striped Bass,20110524,2011,Spring,M,681,3300,75,1.27,0.709,55.827,No
CATSKILL VICINITY,113,STB,Striped Bass,20110524,2011,Spring,M,705,3440,77.9,1.24,0.349,28.145,No
CATSKILL VICINITY,113,STB,Striped Bass,20110524,2011,Spring,M,710,3500,72.9,2.68,0.302,11.269,No
